hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa,"Gross domestic product, constant prices","Gross domestic product per capita, constant prices","Gross domestic product per capita, current prices",Gross domestic product based on purchasing-power-parity (PPP) share of world total,"Inflation, average consumer prices",Volume of imports of goods and services,Volume of exports of goods and services,Unemployment rate,Current account balance,Date,GSPC.Close
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1994,12,117.83,117.62,4.029,39339,27674.02,19.925,2.596,11.923,8.836,6.1,-1.669,01-12-1994,459.269989
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,1,117.64,117.69,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-01-1995,470.4200134
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,2,119.12,118.9,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-02-1995,487.3900146
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,3,119.62,119.14,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-03-1995,500.7099915
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,4,119.32,118.71,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-04-1995,514.710022
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,5,119.91,119.28,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-05-1995,533.4000244
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,6,121.68,120.67,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-06-1995,544.75
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,7,122.05,121.25,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-07-1995,562.0599976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,8,122.06,120.99,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-08-1995,561.8800049
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,9,122.41,121.6,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-09-1995,584.4099731
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,10,123.17,122.71,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-10-1995,581.5
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,11,123.39,122.85,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-11-1995,605.3699951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,12,123.58,123.35,2.684,39919.87,28671.48,19.741,2.805,8.003,10.274,5.592,-1.487,01-12-1995,615.9299927
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,1,123.73,123.75,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-01-1996,636.0200195
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,2,123.63,123.44,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-02-1996,640.4299927
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,3,124.47,123.99,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-03-1996,645.5
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,4,125.36,124.7,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-04-1996,654.1699829
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,5,126.21,125.48,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-05-1996,669.1199951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,6,126.6,125.47,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-06-1996,670.6300049
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,7,127.59,126.73,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-07-1996,639.9500122
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,8,127.65,126.6,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-08-1996,651.9899902
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,9,127.69,126.93,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-09-1996,687.3300171
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,10,128.19,127.78,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-10-1996,705.2700195
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,11,127.98,127.43,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-11-1996,757.0200195
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1996,12,128.34,128.09,3.772,40946,29946.97,19.73,2.937,8.697,8.178,5.408,-1.546,01-12-1996,740.7399902
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,1,128.36,128.29,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-01-1997,786.1599731
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,2,129.72,129.53,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-02-1997,790.8200073
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,3,129.71,129.25,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-03-1997,757.1199951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,4,130.4,129.7,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-04-1997,801.3400269
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,5,130.24,129.43,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-05-1997,848.2800293
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,6,131.18,129.96,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-06-1997,885.1400146
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,7,131.48,130.57,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-07-1997,954.3099976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,8,131.81,130.82,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-08-1997,899.4699707
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,9,131.34,130.58,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-09-1997,947.2800293
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,10,131.23,130.85,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-10-1997,914.6199951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,11,131.95,131.38,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-11-1997,955.4000244
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1997,12,132.14,131.88,4.447,42258.86,31440.09,19.807,2.338,13.468,11.912,4.942,-1.641,01-12-1997,970.4299927
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,1,132.73,132.55,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-01-1998,980.2800293
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,2,132.74,132.53,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-02-1998,1049.339966
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,3,133.98,133.57,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-03-1998,1101.75
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,4,134.61,133.9,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-04-1998,1111.75
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,5,135.45,134.57,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-05-1998,1090.819946
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,6,136.45,135.19,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-06-1998,1133.839966
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,7,136.19,135.25,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-07-1998,1120.670044
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,8,136.33,135.38,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-08-1998,957.2800293
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,9,137.44,136.61,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-09-1998,1017.01001
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,10,137.26,136.83,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-10-1998,1098.670044
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,11,138.31,137.72,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-11-1998,1163.630005
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1998,12,138.31,138.05,4.481,43640.76,32833.67,20.138,1.547,11.686,2.332,4.5,-2.373,01-12-1998,1229.22998
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,1,138.82,138.48,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-01-1999,1279.640015
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,2,139.39,139.2,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-02-1999,1238.329956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,3,140.3,139.92,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-03-1999,1286.369995
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,4,140.59,139.89,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-04-1999,1335.180054
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,5,141.43,140.53,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-05-1999,1301.839966
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,6,141.94,140.62,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-06-1999,1372.709961
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,7,142.22,141.22,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-07-1999,1328.719971
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,8,142.51,141.57,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-08-1999,1320.410034
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,9,143.09,142.18,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-09-1999,1282.709961
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,10,142.64,142.08,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-10-1999,1362.930054
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,11,143.57,142.98,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-11-1999,1388.910034
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,1999,12,143.73,143.51,4.795,45213.48,34496.24,20.402,2.193,11.594,4.985,4.217,-2.976,01-12-1999,1469.25
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,1,144.48,144.03,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-01-2000,1394.459961
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,2,144.44,144.28,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-02-2000,1366.420044
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,3,144.7,144.37,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-03-2000,1498.579956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,4,146.03,145.41,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-04-2000,1452.430054
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,5,146.18,145.29,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-05-2000,1420.599976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,6,147.12,145.73,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-06-2000,1454.599976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,7,147.44,146.37,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-07-2000,1430.829956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,8,147.01,146,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-08-2000,1517.680054
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,9,147.16,146.17,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-09-2000,1436.51001
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,10,147.22,146.47,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-10-2000,1429.400024
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,11,147.63,147.04,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-11-2000,1314.949951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2000,12,146.75,146.53,4.077,46539.99,36312.78,20.261,3.367,13.002,8.311,3.967,-3.921,01-12-2000,1320.280029
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,1,147.99,147.46,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-01-2001,1366.01001
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,2,148.25,148.14,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-02-2001,1239.939941
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,3,148.59,148.33,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-03-2001,1160.329956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,4,149.24,148.67,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-04-2001,1249.459961
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,5,150.49,149.63,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-05-2001,1255.819946
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,6,150.9,149.4,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-06-2001,1224.380005
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,7,150.82,149.62,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-07-2001,1211.22998
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,8,151.21,150.04,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-08-2001,1133.579956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,9,151.53,150.47,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-09-2001,1040.939941
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,10,152.6,151.64,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-10-2001,1059.780029
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,11,152.07,151.51,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-11-2001,1139.449951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2001,12,152.02,151.8,0.954,46503.1,37101.45,19.972,2.817,-2.461,-5.582,4.742,-3.724,01-12-2001,1148.079956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,1,152.93,152.43,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-01-2002,1130.199951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,2,151.9,151.79,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-02-2002,1106.72998
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,3,153.57,153.39,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-03-2002,1147.390015
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,4,153.55,152.99,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-04-2002,1076.920044
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,5,154.37,153.52,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-05-2002,1067.140015
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,6,155.36,153.75,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-06-2002,989.8200073
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,7,155.45,154.1,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-07-2002,911.6199951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,8,156.75,155.37,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-08-2002,916.0700073
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,9,156.1,155,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-09-2002,815.2800293
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,10,157.4,156.32,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-10-2002,885.7600098
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,11,157.2,156.68,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-11-2002,936.3099976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2002,12,157.22,157.02,1.696,46831.46,37945.76,19.758,1.596,3.668,-1.961,5.783,-4.173,01-12-2002,879.8200073
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,1,157.78,157.38,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-01-2003,855.7000122
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,2,158.75,158.75,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-02-2003,841.1500244
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,3,158.87,158.78,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-03-2003,848.1799927
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,4,159.91,159.33,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-04-2003,916.9199829
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,5,160.53,159.62,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-05-2003,963.5900269
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,6,162.06,160.31,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-06-2003,974.5
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,7,162.36,160.84,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-07-2003,990.3099976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,8,163.15,161.62,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-08-2003,1008.01001
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,9,163.58,162.44,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-09-2003,995.9699707
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,10,163.79,162.74,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-10-2003,1050.709961
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,11,163.05,162.52,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-11-2003,1058.199951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2003,12,163.85,163.65,2.796,47691.56,39405.35,19.52,2.298,5.125,2.102,5.992,-4.559,01-12-2003,1111.920044
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,1,164.36,164.19,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-01-2004,1131.130005
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,2,165.47,165.54,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-02-2004,1144.939941
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,3,165.36,165.31,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-03-2004,1126.209961
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,4,166.89,166.14,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-04-2004,1107.300049
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,5,167.93,166.86,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-05-2004,1120.680054
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,6,170.19,168.29,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-06-2004,1140.839966
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,7,170.91,169.19,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-07-2004,1101.719971
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,8,171.32,169.65,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-08-2004,1104.23999
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,9,171.09,169.84,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-09-2004,1114.579956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,10,171.52,170.59,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-10-2004,1130.199951
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,11,171.43,170.83,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-11-2004,1173.819946
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2004,12,173.33,173.16,3.852,49080.56,41641.62,19.258,2.668,10.981,9.638,5.542,-5.205,01-12-2004,1211.920044
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,1,173,173.11,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-01-2005,1181.27002
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,2,174.4,174.57,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-02-2005,1203.599976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,3,175.87,175.87,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-03-2005,1180.589966
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,4,177.28,176.34,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-04-2005,1156.849976
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,5,178.37,177.01,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-05-2005,1191.5
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,6,179.99,177.88,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-06-2005,1191.329956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,7,181.43,179.46,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-07-2005,1234.180054
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,8,182.15,180.38,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-08-2005,1220.329956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,9,182.42,181.02,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-09-2005,1228.810059
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,10,183.58,182.76,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-10-2005,1207.01001
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,11,185.24,184.52,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-11-2005,1249.47998
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2005,12,186.2,186.09,3.483,50322.52,44034.26,19.028,3.366,6.492,6.939,5.083,-5.746,01-12-2005,1248.290039
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2006,1,187.37,187.82,2.783,51235.84,46216.85,18.577,3.222,6.421,9.467,4.608,-5.911,01-01-2006,1280.079956
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2006,2,187.59,187.84,2.783,51235.84,46216.85,18.577,3.222,6.421,9.467,4.608,-5.911,01-02-2006,1280.660034
traditional,purchase-only,monthly,USA or Census Division,East South Central Division,DV_ESC,2006,3,189.24,189.3,2.783,51235.84,46216.85,18.577,3.222,6.421,9.467,4.608,-5.911,01-03-2006,1294.869995
